what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498733744367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733744375
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498733748110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733756575
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498733756617
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498733770608
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498733776552
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498733779724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498733780798
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1498733781693
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1498733781709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733784190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733795631
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498733796332
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498733797378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733797710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733815227
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498733822184
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498733823592
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498733827410
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498733829910
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498733831523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498733832707
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498733833528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733833882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733838485
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498733893726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498733897304
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498733902849
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498733904125
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498733907965
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498733925163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733928321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733962407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498733999107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734040347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498734041927
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498734043553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734043903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734048480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1498734064973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734242344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734254303
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498734254995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498734256598
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498734257271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734257651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734274662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734278394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734280643
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498734282842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734283009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734284228
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498734284231
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498734287991
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498734300236
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498734307932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734310190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498734314290
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498734315750
