what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1498704547358
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1498704547374
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --go, --accept-bad-sysid, --sidp=0x80010e8, /cygdrive/e/DE1-SOC/class10-Digital_Freq/software/freq/freq.elf] return code: 4, 'other error'",1498704560026
error,log,,,"Downloading ELF Process failed",1498704560031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498704560107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498704561166
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498704568238
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498704569528
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498704573370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498704726038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705143829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705154314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705232473
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498705236044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705284671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705288923
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498705290948
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498705328517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705366117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705381821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705386177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705388886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705412991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705463227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705542108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705565737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498705567577
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498705568650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705569068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705574704
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498705620368
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498705621776
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498705625487
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498705642874
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498705651073
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498705652527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498705702998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498705705153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498705707867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498705710173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498705711359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498705720441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498705722054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498705723217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498705726584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498705729456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705739169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498705740377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498705741900
