what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1498737085801
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1498737086546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737086698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737088796
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498737092565
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1498737092847
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1498737092862
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1498737092866
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1498737092868
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1498737092881
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --go, --accept-bad-sysid, --sidp=0x80010e8, /cygdrive/e/DE1-SOC/class10-Digital_Freq/software/freq/freq.elf] return code: 4, 'other error'",1498737106994
error,log,,,"Downloading ELF Process failed",1498737106999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737107088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737107794
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498737113354
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498737117242
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498737121982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737124267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737137846
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498737137920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737142901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737157424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737159870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737163124
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1498737170002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737172581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737180871
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498737180918
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498737187943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737196222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737511752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737513645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737515481
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498737520106
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498737521406
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498737525162
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498737526736
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498737535262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498737537188
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498737542250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737542623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498737547114
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498737554504
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498737555880
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498737559530
