what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498716858946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498716861862
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498716871293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498716873568
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498716874349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498716874899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498716880385
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498716964439
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498716965780
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498716969661
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498717012459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717040668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717503540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717504289
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498717504340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717504364
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498717504390
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498717507839
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498717512277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717521526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717602926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717607618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717619216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498717629384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498718364393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498718405245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498718408559
