what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498656882008
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498656883433
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1498656885448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656886642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656886682
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498656889919
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498656895628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1498656897693
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498656901144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656901505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656906135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1498656908022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656912280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656924963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498656925490
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498656926355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656926730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656945219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656949032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656963537
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498656966242
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498656967475
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498656971102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498656972989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657010788
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498657010840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657026269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657051768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657054293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657055378
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498657288235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657288588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657291790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657295661
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498657296609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657297971
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498657297980
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498657301530
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498657314835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657325188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657330273
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1498657341032
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498657342473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657357330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498657373726
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498657379355
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1498657383609
